#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-09-55-09
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1369260221.603399	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	16	GET	www.stealporn.com	/templates/frontend/orange/images/social/yahoo_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	763	200	OK	-	-	-	(empty)	-	-	-	-	-	FNdtSj4O2efczvDjDb	image/png
1369260221.676073	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	17	GET	www.stealporn.com	/templates/frontend/orange/images/share_video.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3720	200	OK	-	-	-	(empty)	-	-	-	-	-	Farxwb2dYaBBHWMiS2	image/png
1369260221.675797	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	18	GET	www.stealporn.com	/templates/frontend/orange/images/social/favorites_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	532	200	OK	-	-	-	(empty)	-	-	-	-	-	FVpQNi17q3MyZ0Ygse	image/png
1369260221.842143	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	18	GET	www.stealporn.com	/templates/frontend/orange/images/ajax_loader_bar.gif	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	404	200	OK	-	-	-	(empty)	-	-	-	-	-	FJJYQP1gI8yWlYXg91	image/gif
1369260221.843432	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	19	GET	www.stealporn.com	/media/videos/tmb/22029/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8305	200	OK	-	-	-	(empty)	-	-	-	-	-	FgO6Xa30EQGxtRByy7	image/jpeg
1369260222.038217	CYvDXO1Z4WWXZrlR2f	192.168.121.10	1036	72.21.91.196	80	1	GET	ct5.addthis.com	/static/r07/core078.js	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	163211	200	OK	-	-	-	(empty)	-	-	-	-	-	FJydoS3uthzLnfPnv6	text/plain
1369260222.128725	CHzR012MMQQuWXWbJ	192.168.121.10	1037	54.243.207.151	80	1	GET	ads.advertisespace.com	/ad/92601-95uD0c/1.js	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1298	200	OK	-	-	-	(empty)	-	-	-	-	-	F6PHu3ANF7RG7Xu3k	text/plain
1369260222.130102	CIpsZU2dlGoBJSxqnl	192.168.121.10	1039	199.21.148.89	80	1	GET	ads.cpxcenter.com	/cpxcenter/showAd.php?nid=4&zone=11137&type=pop&sid=10132&pid=11088&subid=	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	686	200	OK	-	-	-	(empty)	-	-	-	-	-	FLL9fE4gHYjLeMz1Ic	text/html
1369260222.129371	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	20	GET	www.stealporn.com	/media/videos/tmb/21135/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	822	200	OK	-	-	-	(empty)	-	-	-	-	-	FDqHqr4sy0jgoCyYZg	image/jpeg
1369260222.129084	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	19	GET	www.stealporn.com	/media/videos/tmb/21475/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7042	200	OK	-	-	-	(empty)	-	-	-	-	-	Fy5Gmp0WewZ6Hlhn3	image/jpeg
