#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-09-51-20
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1346317887.152332	CmmXEt4u4a90IthGLd	192.168.118.10	1030	62.149.128.160	80	1	GET	vinivicenza.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	235	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	Fd3BZw2PItyuqS3WO5	text/html
1346317939.701198	CWSfYi2Yl2y0a2wSQ6	192.168.118.10	1047	81.169.167.40	80	6	GET	kumst-haiger.de	/912591.html	-	User-Agent: Opera/10.60 Presto/2.2.30	0	666	200	OK	-	-	-	(empty)	-	-	-	-	-	FOvJxZ1Ph0Hhor4Wk	binary
1346317947.738668	CI5IUuhT1woBQ6fw3	192.168.118.10	1049	208.91.207.10	80	1	GET	promos.fling.com	/geo/txt/city.php	-	-	0	28	200	OK	-	-	-	(empty)	-	-	-	-	-	FmwOWM1i01XMpAjPY	text/plain
1346317947.968959	CNqmzF3ShNKnKN2Tr6	192.168.118.10	1050	213.108.252.185	80	1	GET	bigfatcounters.com	/5699017-3C912481A04E584CDF231C519E1DF857/counter.img?theme=1&digits=10&siteId=630	-	Opera/9 (Windows NT 5.1; US; x86)	0	2378	200	OK	-	-	-	(empty)	-	-	-	-	-	FXWGCU2nv1AmgUOnYi	image/jpeg
1346317948.015639	CW5Tur1i0paVmrNTIa	192.168.118.10	1052	213.108.252.185	80	1	GET	bigfatcounters.com	/5699017-3C912481A04E584CDF231C519E1DF857/counter.img?theme=2&digits=10&siteId=751	-	Opera/9 (Windows NT 5.1; US; x86)	0	2235	200	OK	-	-	-	(empty)	-	-	-	-	-	FW0eUC30mgOlFcI5ta	image/jpeg
1346317948.24413	Cz3LROgWMr0tdHzja	192.168.118.10	1054	213.108.252.185	80	1	GET	bigfatcounters.com	/5699017-3C912481A04E584CDF231C519E1DF857/counter.img?theme=3&digits=10&siteId=760	-	Opera/9 (Windows NT 5.1; US; x86)	0	2174	200	OK	-	-	-	(empty)	-	-	-	-	-	Fm4GOh1pDBhjnrGHgj	image/jpeg
1346317948.306002	C3CZLz23R2arVUC2m1	192.168.118.10	1058	213.108.252.185	80	1	GET	bigfatcounters.com	/5699017-3C912481A04E584CDF231C519E1DF857/counter.img?theme=5&digits=10&siteId=631	-	Opera/9 (Windows NT 5.1; US; x86)	0	1635	200	OK	-	-	-	(empty)	-	-	-	-	-	FJswHk1ArRAajBvw13	image/jpeg
1346317948.371464	CHhqtF1KyXTJ11evzi	192.168.118.10	1061	213.108.252.185	80	1	GET	bigfatcounters.com	/5699017-3C912481A04E584CDF231C519E1DF857/counter.img?theme=6&digits=10&siteId=650	-	Opera/9 (Windows NT 5.1; US; x86)	0	1733	200	OK	-	-	-	(empty)	-	-	-	-	-	F146OT4yZcCAD2vAg	image/jpeg
1346317948.250996	CqfCqJfqCnK3tMzf2	192.168.118.10	1056	213.108.252.185	80	1	GET	bigfatcounters.com	/5699017-3C912481A04E584CDF231C519E1DF857/counter.img?theme=4&digits=10&siteId=761	-	Opera/9 (Windows NT 5.1; US; x86)	0	2120	200	OK	-	-	-	(empty)	-	-	-	-	-	F7MgRCrURmmuIgGzl	image/jpeg
1346317948.424589	CyAfWu2Pf7iPMfYEZf	192.168.118.10	1060	175.41.28.156	80	1	GET	175.41.28.156	/api/urls/?ts=b0ef984b&affid=56300	-	(empty)	0	0	404	NOT FOUND	-	-	-	(empty)	-	-	-	-	-	-	-
1346317949.252086	Co6dD34AMrIlO7DCzk	192.168.118.10	1064	213.108.252.185	80	1	GET	bigfatcounters.com	/5699017-3C912481A04E584CDF231C519E1DF857/counter.img?theme=7&digits=10&siteId=651	-	Opera/9 (Windows NT 5.1; US; x86)	0	1489	200	OK	-	-	-	(empty)	-	-	-	-	-	FXtjrJ3THaYRp4NEZ4	image/jpeg
1346317949.25385	CzxVqv3OgWJ85RR7dk	192.168.118.10	1067	213.108.252.185	80	1	GET	bigfatcounters.com	/5699017-3C912481A04E584CDF231C519E1DF857/counter.img?theme=8&digits=10&siteId=660	-	Opera/9 (Windows NT 5.1; US; x86)	0	1513	200	OK	-	-	-	(empty)	-	-	-	-	-	FgrFoJiGii2He1bMe	image/jpeg
1346317949.297406	CogAFq3FGW4FO8bGNb	192.168.118.10	1070	213.108.252.185	80	1	GET	bigfatcounters.com	/5699017-3C912481A04E584CDF231C519E1DF857/counter.img?theme=9&digits=10&siteId=661	-	Opera/9 (Windows NT 5.1; US; x86)	0	1957	200	OK	-	-	-	(empty)	-	-	-	-	-	FjKIdK2ibuWx5GSuU5	image/jpeg
#close	2014-04-03-09-51-20
