#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-46-07
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1361829175.593208	CI4vI928yALIMBbVT9	192.168.76.10	1030	77.93.214.119	80	1	GET	songs.pk	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	230	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FfcXpn4ObnljaTGBS8	text/html
1361829179.022816	CgnfBk3MhHAJpwOWof	192.168.76.10	1038	173.193.20.138	80	6	GET	images.songspk.pk	/images/cellpk_15.gif	http://www.songspk.pk/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	44	200	OK	-	-	-	(empty)	-	-	-	-	-	FuXL7I24o6cH6ImEn9	image/gif
1361829179.044809	CzzHdZ2kw8jDyaYgG7	192.168.76.10	1032	173.193.20.138	80	10	GET	images.songspk.pk	/images/cellpk_16.gif	http://www.songspk.pk/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	66	200	OK	-	-	-	(empty)	-	-	-	-	-	Fhm0T92a12ZVrkPg2	image/gif
1361829179.053217	CgnfBk3MhHAJpwOWof	192.168.76.10	1038	173.193.20.138	80	7	GET	images.songspk.pk	/newadserver/728header/cpx.html	http://images.songspk.pk/newadserver/728header/randomad.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	257	200	OK	-	-	-	(empty)	-	-	-	-	-	FXtFNV1oFdUmkgEuZ3	text/html
1361829179.059994	Cz0hqb4t8wH9MW9rA2	192.168.76.10	1055	72.21.91.196	80	1	GET	s7.addthis.com	/js/250/addthis_widget.js	http://www.songspk.pk/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7019	200	OK	-	-	-	(empty)	-	-	-	-	-	F7nAat4cSKw2h07K7j	text/plain
1361829178.934889	Cxqqdi3XwJb4xPFty8	192.168.76.10	1046	50.7.244.66	80	1	GET	ads2.songspk.pk	/server/www/delivery/lg.php?bannerid=25&campaignid=8&zoneid=6&loc=1&referer=http://www.songspk.pk/&cb=fc2034e382	http://www.songspk.pk/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	261	200	OK	-	-	-	(empty)	-	-	-	-	-	FHCmP21mhzBJBh8n86	image/gif
1361829179.047455	CfsnD727d90DJTCS2e	192.168.76.10	1054	208.43.33.102	80	1	GET	ads.songspk.pk	/openx/www/delivery/lg.php?bannerid=69&campaignid=20&zoneid=22&loc=1&referer=http://www.songspk.pk/&cb=334eb95882	http://www.songspk.pk/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FUYQaWxbSQ0ZpWI33	image/gif
1361829179.049687	CGFSwr4xyshjxLAXs4	192.168.76.10	1053	76.73.35.90	80	1	GET	www.songsmusic.in	/searchbar.html	http://www.songspk.pk/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	526	200	OK	-	-	-	(empty)	-	-	-	-	-	FhS0Pz2aDXVJnzBlNd	text/html
1361829178.61378	CQrp3DF1Ozs4ALwMk	192.168.76.10	1037	98.139.225.43	80	3	GET	ad.yieldmanager.com	/imp?Z=728x90&cc_bu=0.8350579027715727&s=3434781&T=3&_salt=2141060753&B=10&u=http://www.songspk.pk/&r=0&SIG=10vuf5c6f;x-cookie=qvhrzvc8vaa65&o=3&f=36	http://ad.yieldmanager.com/st?ad_type=iframe&ad_size=728x90&section=3434781&pub_url=${PUB_URL}&cc_bu=0.8350579027715727	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	946	200	OK	-	-	-	(empty)	-	-	-	-	-	FHtIhR3EwMDokA22ac	text/plain
1361829179.054924	CYkoVQ1Ib4ZuQXC2zf	192.168.76.10	1052	98.139.225.43	80	1	GET	ad.xtendmedia.com	/st?ad_type=ad&ad_size=468x60&section=2924593	http://images.songspk.pk/newadserver/468center/globe.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4189	200	OK	-	-	-	(empty)	-	-	-	-	-	F2ZAK813hwbgGyNJs7	text/html
1361829179.030857	C7gNMr1cNlOyoISlGd	192.168.76.10	1050	85.17.26.163	80	1	GET	admin-int.becompany.org	/traffic?check=1&banner=48	http://www.songspk.pk/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	564	200	OK	-	-	-	(empty)	-	-	-	-	-	FfTyjr2TIRNkl3e4X8	text/html
1361829178.936953	C5MZdFhjwPWrjib4j	192.168.76.10	1047	83.167.230.176	80	1	GET	www.songspk.pk	/rss.png	http://www.songspk.pk/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4800	200	OK	-	-	-	(empty)	-	-	-	-	-	FNldG725QRieEmWS13	image/png
1361829179.151309	CaVZUD15g7Q5iV54Pb	192.168.76.10	1056	204.13.194.163	80	1	GET	adserving.cpxinteractive.com	/st?ad_type=ad&ad_size=728x90&section=2960996	http://images.songspk.pk/newadserver/728header/cpx.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	357	200	OK	-	-	-	(empty)	-	-	-	-	-	F5292t1DCXZWGIdbla	text/plain
1361829179.175951	CnHa3sKvHoq00FUtj	192.168.76.10	1059	74.125.228.31	80	1	GET	www.google.co.in	/coop/cse/brand?form=cse-search-box&lang=en	http://www.songsmusic.in/searchbar.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2516	200	OK	-	-	-	(empty)	-	-	-	-	-	FzvPw64VC2XM5Xg5Y1	application/x-elc
1361829179.179869	Cm2io13WrlakG8Fq5a	192.168.76.10	1060	216.156.199.161	80	1	GET	content.yieldmanager.edgesuite.net	/atoms/98/cb/5b/ca/98cb5bcaab3705220a2fbdbb795d9334.gif	http://ad.yieldmanager.com/st?ad_type=iframe&ad_size=728x90&section=3434781&pub_url=${PUB_URL}&cc_bu=0.8350579027715727	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4910	200	OK	-	-	-	(empty)	-	-	-	-	-	F36fGg1UEZODne2H6c	image/gif
1361829179.17561	CD5ixC2w42fVxwppb8	192.168.76.10	1058	54.243.145.57	80	1	GET	audit-vex-1875667687.us-east-1.elb.amazonaws.com	/classify/ipx.aspx?nid=51&ipx=1&pid=652766&cid=5931222&sid=3434781&vid=6913450&sue=http://www.songspk.pk/&ct8=1&ct7=0&crid=18351276	http://ad.yieldmanager.com/st?ad_type=iframe&ad_size=728x90&section=3434781&pub_url=${PUB_URL}&cc_bu=0.8350579027715727	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	807	200	OK	-	-	-	(empty)	-	-	-	-	-	FrCt8DHJ45j4Fdkr	image/gif
1361829179.185402	CYkoVQ1Ib4ZuQXC2zf	192.168.76.10	1052	98.139.225.43	80	2	GET	ad.xtendmedia.com	/imp?Z=468x60&s=2924593&_salt=1894206751&B=10&r=0	http://images.songspk.pk/newadserver/468center/globe.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1361829179.277631	CnHa3sKvHoq00FUtj	192.168.76.10	1059	74.125.228.31	80	2	GET	www.google.co.in	/cse/intl/en/images/google_custom_search_watermark.gif	http://www.songsmusic.in/searchbar.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2024	200	OK	-	-	-	(empty)	-	-	-	-	-	FRnnCx2YM9RNj6L65k	image/gif
1361829179.301722	CElJVB1HSzkrKEfpIb	192.168.76.10	1062	204.13.194.164	80	1	GET	ib.adnxs.com	/ptj?member=541&size=728x90&inv_code=2960996&referrer=http://images.songspk.pk/newadserver/728header/cpx.html&redir=http://ad.yieldmanager.com/st?anmember=541&anprice={PRICEBUCKET}&ad_type=ad&ad_size=728x90&section=2960996	http://images.songspk.pk/newadserver/728header/cpx.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1361829179.301398	CeIKrVFpOSEpbGLJ2	192.168.76.10	1061	168.143.242.16	80	1	GET	ds.serving-sys.com	/BurstingRes///Site-6220/Type-0/37da96bc-d533-486e-82dd-17878dc94ed7.jpg	http://admin-int.becompany.org/traffic?check=1&banner=48	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	20942	200	OK	-	-	-	(empty)	-	-	-	-	-	F6VrP94AZqL3dkqDj	image/jpeg
1361829179.386626	CMzFFN3xRqePhf8iC4	192.168.76.10	1063	98.139.225.43	80	1	GET	ad.yieldmanager.com	/st?anmember=541&anprice=&ad_type=ad&ad_size=728x90&section=2960996	http://images.songspk.pk/newadserver/728header/cpx.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4213	200	OK	-	-	-	(empty)	-	-	-	-	-	Fux2cy4IhbDKoMYCsl	text/html
1361829179.166567	CmxtfM3MsBwU3djBeh	192.168.76.10	1057	72.21.91.196	80	1	GET	ct5.addthis.com	/static/r07/core065.js	http://www.songspk.pk/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	154694	200	OK	-	-	-	(empty)	-	-	-	-	-	FTgxyE1gl3njHFsBmc	text/plain
1361829179.551645	CmxtfM3MsBwU3djBeh	192.168.76.10	1057	72.21.91.196	80	2	GET	ct5.addthis.com	/static/r07/widgetIE67006.css	http://www.songspk.pk/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1503	200	OK	-	-	-	(empty)	-	-	-	-	-	FSF2k62nepfQrBaVn6	text/plain
1361829179.570493	CjjtQc4c3qboQLPevj	192.168.76.10	1065	72.21.91.196	80	1	GET	ct5.addthis.com	/static/r07/widget107.css	http://www.songspk.pk/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	87548	200	OK	-	-	-	(empty)	-	-	-	-	-	F789ycpWyGRyLot2f	text/plain
1361829179.57404	CmxtfM3MsBwU3djBeh	192.168.76.10	1057	72.21.91.196	80	3	GET	ct5.addthis.com	/static/r07/sh114.html	http://www.songspk.pk/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	52481	200	OK	-	-	-	(empty)	-	-	-	-	-	FsgD6S2l4UJdGk9xsl	text/html
1361829179.260386	CQrp3DF1Ozs4ALwMk	192.168.76.10	1037	98.139.225.43	80	4	GET	ad.yieldmanager.com	/imp?Z=468x60&s=2924593&_salt=1894206751&B=10&r=0	http://images.songspk.pk/newadserver/468center/globe.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	726	200	OK	-	-	-	(empty)	-	-	-	-	-	F8pHRKfiFrMsRcoe6	text/plain
1361829179.530471	Cj97E529nqRpvTNdWd	192.168.76.10	1064	62.76.188.157	80	1	GET	76ea7061cf5d38828226ca8f.dnsdojo.net	/f310113b/aygure/in.php?jquery=yamba	http://admin-int.becompany.org/traffic?check=1&banner=48	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2387	200	OK	-	-	-	(empty)	-	-	-	-	-	FHGPmE28BWEg49t87d	text/html
1361829179.836712	Cm2io13WrlakG8Fq5a	192.168.76.10	1060	216.156.199.161	80	2	GET	content.yieldmanager.edgesuite.net	/atoms/9a/22/bf/bd/9a22bfbd6f46b1c5eed7e5b111708ef3.png	http://images.songspk.pk/newadserver/468center/globe.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7569	200	OK	-	-	-	(empty)	-	-	-	-	-	FuefoI3WCQmcu2DGF8	image/png
1361829179.455894	CMzFFN3xRqePhf8iC4	192.168.76.10	1063	98.139.225.43	80	2	GET	ad.yieldmanager.com	/imp?Z=728x90&anmember=541&anprice=&s=2960996&_salt=3822601126&B=10&r=0	http://images.songspk.pk/newadserver/728header/cpx.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1115	200	OK	-	-	-	(empty)	-	-	-	-	-	FRrERT2QpUxaprMzEc	text/plain
1361829180.151636	CQeuiWicTgPMJsVfh	192.168.76.10	1067	208.68.39.163	80	1	GET	xjs.adsxgm.com	/js/piggyback.js	http://images.songspk.pk/newadserver/728header/cpx.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	122	200	OK	-	-	-	(empty)	-	-	-	-	-	FIgVxR1rHCzs2H5hLd	text/plain
1361829180.107318	Cm2io13WrlakG8Fq5a	192.168.76.10	1060	216.156.199.161	80	3	GET	content.yieldmanager.edgesuite.net	/atoms/f4/4d/c9/0f/f44dc90f7c02678f6c7767e08f69220e.jpg	http://images.songspk.pk/newadserver/728header/cpx.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	28852	200	OK	-	-	-	(empty)	-	-	-	-	-	FfLZiq22wAdonmEXs6	image/jpeg
1361829180.226411	CzSTfC2C6eomQrPq78	192.168.76.10	1068	107.23.125.29	80	1	GET	rc.rlcdn.com	/365838.html	http://images.songspk.pk/newadserver/728header/cpx.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1361829180.252708	CzSTfC2C6eomQrPq78	192.168.76.10	1068	107.23.125.29	80	2	GET	rc.rlcdn.com	/365838.html?redirect=1&rl=815e976a1799d4dd	http://images.songspk.pk/newadserver/728header/cpx.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	986	200	OK	-	-	-	(empty)	-	-	-	-	-	FNG6wa1tZFBPOFCXe	text/html
1361829180.287276	CElJVB1HSzkrKEfpIb	192.168.76.10	1062	204.13.194.164	80	2	GET	ib.adnxs.com	/getuid?http://idsync.rlcdn.com/52154.gif?partner_uid=$UID	http://rc.rlcdn.com/365838.html?redirect=1&rl=815e976a1799d4dd	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1361829180.309306	CElJVB1HSzkrKEfpIb	192.168.76.10	1062	204.13.194.164	80	3	GET	ib.adnxs.com	/bounce?/getuid?http%3A%2F%2Fidsync.rlcdn.com%2F52154.gif%3Fpartner_uid%3D%24UID	http://rc.rlcdn.com/365838.html?redirect=1&rl=815e976a1799d4dd	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Moved	-	-	-	(empty)	-	-	-	-	-	-	-
1361829180.321973	CFXTTs148oEV2Mvdj	192.168.76.10	1069	205.188.93.194	80	1	GET	tacoda.at.atwola.com	/atx/sync/liveramp/lramp/default	http://rc.rlcdn.com/365838.html?redirect=1&rl=815e976a1799d4dd	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1361829180.229207	CS5U613647Xeik6s1a	192.168.76.10	1066	185.14.186.126	80	1	GET	imp.adsxgm.com	/receptors/impression/37/?CID=19250677&ALI=6063366&VURL=211556038&P=29869&PLI=2355010&SEC=2960996&SURL=http://images.songspk.pk/newadserver/728header/cpx.html&B=1361829062&BID=0.1127	http://images.songspk.pk/newadserver/728header/cpx.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FxNodN3szkiKbexLmh	image/gif
