#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-31-55
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1394921642.836729	CPt6tU3IfDu2zuFWnd	192.168.84.10	1061	74.125.128.156	80	1	GET	partner.googleadservices.com	/gampad/ads?client=ca-gfp-rama1&gct=7tUfUvLsdYMKVwsYCSAAMgA6AEoAaIW-goB10AGAgICA0L2RjIwBmgMJdGV4dC9odG1sqAOgAbAD2ATQAwGABKABiATYBKAEAtAPFtoQDi9wYWdlYWQvaW1nLy4uDPgMARjatPyTBSgAMNrQsZsFOABYAWoGX2JsYW5rcMGPx4wF&height=600&width=160	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	934	200	OK	-	-	-	(empty)	-	-	-	-	-	FaCsqh2knUVoVwS1ok	text/html
1394921642.852224	CGHAfF2i2fU3bnCicl	192.168.84.10	1062	74.125.128.101	80	1	GET	www.google-analytics.com	/urchin.js	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	22678	200	OK	-	-	-	(empty)	-	-	-	-	-	FopPa73aX97WiJNc14	text/plain
1394921643.087499	C2Lvj71Ug06aifWnU9	192.168.84.10	1065	23.5.245.163	80	1	GET	crl.geotrust.com	/crls/secureca.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1494	200	OK	-	-	-	(empty)	-	-	-	-	-	F4Tp994Lm45TYUI283	binary
1394921643.127199	C2Lvj71Ug06aifWnU9	192.168.84.10	1065	23.5.245.163	80	2	GET	crl.geotrust.com	/crls/gtglobal.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	554	200	OK	-	-	-	(empty)	-	-	-	-	-	FCj62V1KKgKNPoNkZ7	binary
1394921643.160994	CiVZlEbl6xFLA0qA	192.168.84.10	1040	108.162.196.116	80	3	GET	www.gratisjuegos.org	/wp-content/plugins/comment-rating/ck-karma.js?ver=3.3.1	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	6140	200	OK	-	-	-	(empty)	-	-	-	-	-	F0iL0S20UrmmpVBqT3	text/plain
1394921643.180847	CDNUqeOTbrJKG4GJ5	192.168.84.10	1041	108.162.196.116	80	3	GET	www.gratisjuegos.org	/wp-content/plugins/comentarios-ajax/autoresize.jquery.min.js?ver=3.3.1	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1137	200	OK	-	-	-	(empty)	-	-	-	-	-	FaJ9nuVMdNJEUZe2d	text/plain
1394921643.193533	Cp3CKmbD9a92czmL7	192.168.84.10	1067	184.27.108.105	80	1	GET	connect.facebook.net	/es_LA/all.js	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	163405	200	OK	-	-	-	(empty)	-	-	-	-	-	FpnzOw396HZSwo8ko3	text/plain
1394921643.077383	CNlYxn3xYMTrd9J2L4	192.168.84.10	1064	62.146.88.122	80	1	GET	m1.webstats4u.com	/n?id=AEEKOwxja9VmO4D6F1hMpg29tXag	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	987	200	OK	-	-	-	(empty)	-	-	-	-	-	F4Bybj2tTXhCVwQsbk	image/gif
1394921643.153233	CGHAfF2i2fU3bnCicl	192.168.84.10	1062	74.125.128.101	80	2	GET	www.google-analytics.com	/__utm.gif?utmwv=1.4&utmn=1490485035&utmcs=utf-8&utmsr=800x600&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=10.0 r32&utmcn=1&utmdt=Descargar, gratis juegos para PC, full, bajar juegos para celular y consolas&utmhn=www.gratisjuegos.org&utmhid=2118853284&utmr=-&utmp=/&utmac=UA-571325-3&utmcc=__utma=259589340.1490485035.1394935893.1394935893.1394935893.1;+__utmz=259589340.1394935893.1.1.utmccn=(direct)|utmcsr=(direct)|utmcmd=(none);+	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	FPONsx4s1di2p6cYK7	image/gif
1394921643.437056	CCCwar1M8ZeXnTLX4	192.168.84.10	1037	108.162.196.116	80	4	GET	www.gratisjuegos.org	/wp-content/plugins/wp-postratings/images/updown_crystal/rating_1_over.gif	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	361	200	OK	-	-	-	(empty)	-	-	-	-	-	F5vW8yQ9Ljij6fx5e	image/gif
1394921643.449839	CFORjl4sccxtzVegSb	192.168.84.10	1046	108.162.196.116	80	3	GET	www.gratisjuegos.org	/wp-content/plugins/wp-postratings/images/updown_crystal/rating_2_over.gif	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	544	200	OK	-	-	-	(empty)	-	-	-	-	-	FOCzJg1gRhX5cHmXJc	image/gif
1394921643.450243	Ckks7630WkKzrd7kRj	192.168.84.10	1045	108.162.196.116	80	3	GET	www.gratisjuegos.org	/wp-content/plugins/wp-postratings/postratings-js.js?ver=1.50	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	3018	200	OK	-	-	-	(empty)	-	-	-	-	-	FHtk2B1nrAXUeuhGK2	text/plain
1394921643.323751	CHHCqd2iRSP67w2RB2	192.168.84.10	1066	74.125.128.101	80	1	GET	pki.google.com	/GIAG2.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	748	200	OK	-	-	-	(empty)	-	-	-	-	-	FYJDqb1DViyqGjuFe9	binary
1394921643.512472	CemVTs1NmOHYpAC7Cc	192.168.84.10	1068	107.21.11.118	80	1	GET	srv.aileronx.com	/fusionx/www/delivery/afr.php?zoneid=1616&cb=INSERT_RANDOM_NUMBER_HERE&fxf=1&ad_size=728x90	http://v2.ministerial5.com/creative/2-002136190-00001i;size=2;tag_id=2408	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1877	200	OK	-	-	-	(empty)	-	-	-	-	-	FqyL4Z3teSE2UuM5Lg	text/html
1394921643.605247	CbHrdN2iXezCyieXri	192.168.84.10	1069	74.125.128.154	80	1	GET	www.googletagservices.com	/tag/js/gpt.js	http://partner.googleadservices.com/gampad/ads?client=ca-gfp-rama1&gct=7tUfUvLsdYMKVwsYCSAAMgA6AEoAaIW-goB10AGAgICA0L2RjIwBmgMJdGV4dC9odG1sqAOgAbAD2ATQAwGABKABiATYBKAEAtAPFtoQDi9wYWdlYWQvaW1nLy4uDPgMARjatPyTBSgAMNrQsZsFOABYAWoGX2JsYW5rcMGPx4wF&height=600&width=160	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	40125	200	OK	-	-	-	(empty)	-	-	-	-	-	Fdp9wt3H8RG4Qhvlz1	text/plain
