#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-09-50-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1337804074.569145	CD2x0L1Ta9BpqlO8Wg	192.168.21.10	1031	46.20.229.1	80	34	GET	www.thelocal.de	/images/articles/facebook.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3055	200	OK	-	-	-	(empty)	-	-	-	-	-	F2Ar8F4UhCh9dy6jK3	image/jpeg
1337804074.640173	C6mlwg2zHmpZFWSy6j	192.168.21.10	1067	173.241.250.6	80	1	GET	bid.openx.net	/json?c=OXM_56336843606&pid=3db24c8c-4cf1-4ba0-816c-7270146bfdce&s=160x600&f=0.1&cid=oxpv1:55416-92782-248597-32107-165673&hrid=608fb19e4f65ab6ead06cf0f6bb7b8cd-1337803935&url=http://www.thelocal.de/	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3882	200	OK	-	-	-	(empty)	-	-	-	-	-	FAlRie39NHXeZ9Zm19	text/plain
1337804074.666188	CP4R2q4GN2TnpZuAd7	192.168.21.10	1054	27.121.104.59	80	6	GET	www.ukforex.co.uk	/Scripts/jquery.validate.unobtrusive.min.js	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3853	200	OK	-	-	-	(empty)	-	-	-	-	-	FuqnTf2YuJlgoeHuea	text/plain
1337804074.901519	CqCGQy4OlBCcIzZgJ1	192.168.21.10	1070	173.241.250.6	80	1	GET	bid.openx.net	/log?l=H4sIAAAAAAAAAJWPO07DQBCGf6-dZLN2SMGjAwIECQlWcrIP2x1FhOhSBCTaXT8OgERJSwdnSMkFKKlo6Gk5AGegYh0nNKFhq0__zOx8E8IDMIy1ja3JJY_HynKpshFPq1jxSojcmLEcZUlCQaavk5cILboYQhs-QBEAF98ULXh3A-rC4OmMogNfXfVB267PA-mj21DQB2soCrHnwL-eTRj26__g984ZBiukOABa8xCHtaHNUichBc_KWHKrRM5Tk5dcK5XkqalSqyuKI3j3M4IhQhy7KTK9ITgFIrTXnIO32hmfqJ3JM6udye7tmjOWxqTO_udcWGFGQidclHHBtRaKF1rFXBV5mWZja2Qma2c8fvzl3GFgaN576KqrxdEydGt6v-HGMjwJnXATusu6DjcZthYl72HOsN3g12WInVXfD-P8fR0FAgAA&l_xyz=18170_210260	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	42	200	OK	-	-	-	(empty)	-	-	-	-	-	Fn6trv2htN60NyFySl	image/gif
1337804074.90571	CtP2A94AOOtjYPn58	192.168.21.10	1037	173.241.250.2	80	6	GET	d1.openx.org	/lg.php?bannerid=248597&campaignid=92782&zoneid=165673&cb=255d0b3bae&r_id=608fb19e4f65ab6ead06cf0f6bb7b8cd&r_ts=m4hs4f	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FpTyMo3FStmnQHnh6k	image/gif
1337804074.928387	CrCzVm4LGD9XMrkEv6	192.168.21.10	1071	173.241.250.6	80	1	GET	bid.openx.net	/rndr?l=H4sIAAAAAAAAAJWPO07DQBCGf6-dZLN2SMGjAwIECQlWcrIP2x1FhOhSBCTaXT8OgERJSwdnSMkFKKlo6Gk5AGegYh0nNKFhq0__zOx8E8IDMIy1ja3JJY_HynKpshFPq1jxSojcmLEcZUlCQaavk5cILboYQhs-QBEAF98ULXh3A-rC4OmMogNfXfVB267PA-mj21DQB2soCrHnwL-eTRj26__g984ZBiukOABa8xCHtaHNUichBc_KWHKrRM5Tk5dcK5XkqalSqyuKI3j3M4IhQhy7KTK9ITgFIrTXnIO32hmfqJ3JM6udye7tmjOWxqTO_udcWGFGQidclHHBtRaKF1rFXBV5mWZja2Qma2c8fvzl3GFgaN576KqrxdEydGt6v-HGMjwJnXATusu6DjcZthYl72HOsN3g12WInVXfD-P8fR0FAgAA&r_xyz=18170_210260	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	42	200	OK	-	-	-	(empty)	-	-	-	-	-	FK55P34zAB4jGaMdn7	image/gif
1337804074.765202	CD2x0L1Ta9BpqlO8Wg	192.168.21.10	1031	46.20.229.1	80	35	GET	www.thelocal.de	/images/core/marketplace/panel_logo.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	624	200	OK	-	-	-	(empty)	-	-	-	-	-	FQwVehrByktYgfgv1	image/png
1337804074.764772	CfZoBa1bIDntfaI396	192.168.21.10	1032	46.20.229.1	80	29	GET	www.thelocal.de	/images/articles/twitter.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3991	200	OK	-	-	-	(empty)	-	-	-	-	-	F1ry4wEhERrzKnk86	image/jpeg
1337804075.176122	CEpfgB4V1ln3LbWP68	192.168.21.10	1038	173.241.250.2	80	6	GET	d1.openx.org	/lg.php?bannerid=636417&campaignid=211354&zoneid=165674&source=home&loc=1&referer=http://www.thelocal.de/&cb=68f053942b&r_id=a7832072dd1b106db2aaaa29590a3a0e&r_ts=m4hs4f	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FJ3E3m3s8eBZr2IQXb	image/gif
1337804075.163255	C5Ibsf3ruGmgVIq8gh	192.168.21.10	1072	69.55.52.56	80	1	GET	moocowads.com	/openx/www/delivery/afr.php?refresh=30&zoneid=64&cb=2080230332&url=http://www.thelocal.de/&ct0=http://bid.openx.net/click?cd=H4sIAAAAAAAAABXLPQ7CMAwG0A9aUKRegxFLduL8dEesLFwgdslxehtGLsaEePtbcABw4WJs3ZU4ZiPNq1AbnGmk5L1HlbXWgOPjc3svmP4jbRbVm5P6EFLrTE2KU42VRYuNzV8BM3D_Bpww79eAM6b8xA8VNy19cwAAAA==&dst=	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1957	200	OK	-	-	-	(empty)	-	-	-	-	-	Fm2ZZA3UW4toZU8gVl	text/html
1337804075.278333	CD8tUY1BVMRiIzfusb	192.168.21.10	1074	184.87.156.20	80	1	GET	s7.addthis.com	/static/r07/core013.js	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	120931	200	OK	-	-	-	(empty)	-	-	-	-	-	F1pbQu37b2Uyhjm0fg	text/plain
1337804075.175639	CLjPzW2IbWGvOyAiBi	192.168.21.10	1047	74.125.71.156	80	5	GET	pagead2.googlesyndication.com	/pagead/show_ads.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337804075.162763	CD2x0L1Ta9BpqlO8Wg	192.168.21.10	1031	46.20.229.1	80	36	GET	www.thelocal.de	/images/core/marketplace/panel.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6462	200	OK	-	-	-	(empty)	-	-	-	-	-	FQimRi2UauGS7VkPxg	image/png
1337804075.269295	CP4R2q4GN2TnpZuAd7	192.168.21.10	1054	27.121.104.59	80	7	GET	www.ukforex.co.uk	/Content/themes/ozforex/images/logo_toolkit_uk_white.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3066	200	OK	-	-	-	(empty)	-	-	-	-	-	Fs6Hti2KxYH8F1dkm9	image/png
1337804075.26893	CutX7m35nkd8WTlUx1	192.168.21.10	1052	27.121.104.59	80	7	GET	www.ukforex.co.uk	/Content/themes/ozforex/images/button_shaded.gif	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12343	200	OK	-	-	-	(empty)	-	-	-	-	-	FqPMcAqsHtEjbTNc5	image/gif
1337804074.739785	CHO1s747l7Pq21S4Z5	192.168.21.10	1063	91.229.91.170	80	1	GET	ads.sharethewords.net	/in/cordcoun/earnnted.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	9927	200	OK	-	-	-	(empty)	-	-	-	-	-	FW9ftFeFjV0J9xJ3c	application/jar
1337804075.502257	CD8tUY1BVMRiIzfusb	192.168.21.10	1074	184.87.156.20	80	2	GET	s7.addthis.com	/static/r07/widget082.css	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	51511	200	OK	-	-	-	(empty)	-	-	-	-	-	FtgJzG3zCyAQMtAlcc	text/plain
1337804075.515341	Cl3h3l2KZX3D7aghLi	192.168.21.10	1075	184.87.156.20	80	1	GET	s7.addthis.com	/static/r07/widgetIE67001.css	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	866	200	OK	-	-	-	(empty)	-	-	-	-	-	FhEUZb4SyQeyw09Ya4	text/plain
1337804075.525182	CxaJyAWDT7aWDbbA7	192.168.21.10	1076	198.87.51.17	80	1	GET	js.admeld.com	/meld128.js	http://moocowads.com/openx/www/delivery/afr.php?refresh=30&zoneid=64&cb=2080230332&url=http%3A%2F%2Fwww.thelocal.de%2F&ct0=http://bid.openx.net/click?cd=H4sIAAAAAAAAABXLPQ7CMAwG0A9aUKRegxFLduL8dEesLFwgdslxehtGLsaEePtbcABw4WJs3ZU4ZiPNq1AbnGmk5L1HlbXWgOPjc3svmP4jbRbVm5P6EFLrTE2KU42VRYuNzV8BM3D_Bpww79eAM6b8xA8VNy19cwAAAA==&dst=	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4212	200	OK	-	-	-	(empty)	-	-	-	-	-	FJzFu83t6eBa6UHqq3	text/plain
1337804075.163537	CfZoBa1bIDntfaI396	192.168.21.10	1032	46.20.229.1	80	30	GET	www.thelocal.de	/images/advertising/traveleriq.gif	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	41809	200	OK	-	-	-	(empty)	-	-	-	-	-	F2Drtg3P33tdrXToGi	image/gif
1337804075.597659	Cl3h3l2KZX3D7aghLi	192.168.21.10	1075	184.87.156.20	80	2	GET	s7.addthis.com	/static/r07/sh088.html	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43836	200	OK	-	-	-	(empty)	-	-	-	-	-	FOAeGz4gD7LAu8Kd2c	text/html
1337804075.45953	CLjPzW2IbWGvOyAiBi	192.168.21.10	1047	74.125.71.156	80	6	GET	pagead2.googlesyndication.com	/pagead/js/r20120516/r20120410/show_ads_impl.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337804075.502962	CP4R2q4GN2TnpZuAd7	192.168.21.10	1054	27.121.104.59	80	8	GET	www.ukforex.co.uk	/Content/themes/ozforex/images/formText.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6629	200	OK	-	-	-	(empty)	-	-	-	-	-	FDWxzg3qHpjhvFEp01	image/png
1337804075.502678	CD2x0L1Ta9BpqlO8Wg	192.168.21.10	1031	46.20.229.1	80	37	GET	www.thelocal.de	/images/core/arrow_orange_inverse4.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	183	200	OK	-	-	-	(empty)	-	-	-	-	-	Flxo0xyBXPUjZvC52	image/png
1337804075.544785	CutX7m35nkd8WTlUx1	192.168.21.10	1052	27.121.104.59	80	8	GET	www.ukforex.co.uk	/Content/themes/ozforex/images/formText.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1110	200	OK	-	-	-	(empty)	-	-	-	-	-	Fqpqzq2eetZCua4t3d	image/png
1337804075.750969	CD8tUY1BVMRiIzfusb	192.168.21.10	1074	184.87.156.20	80	3	GET	s7.addthis.com	/static/r07/widget005_top.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10055	200	OK	-	-	-	(empty)	-	-	-	-	-	FyHsXp1NwPH0TqaKm2	image/png
1337804075.848566	CuDpe111cw7WUh1mCc	192.168.21.10	1080	184.87.156.20	80	1	GET	s7.addthis.com	/static/r07/widget005_top.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10055	200	OK	-	-	-	(empty)	-	-	-	-	-	FCysmY3GQwEqLnvvt1	image/png
1337804075.911089	CuDpe111cw7WUh1mCc	192.168.21.10	1080	184.87.156.20	80	2	GET	s7.addthis.com	/static/r07/widget005_top.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10055	200	OK	-	-	-	(empty)	-	-	-	-	-	FZmTtN39lJ4cwdJUlf	image/png
1337804075.951893	CLjPzW2IbWGvOyAiBi	192.168.21.10	1047	74.125.71.156	80	7	GET	pagead2.googlesyndication.com	/pagead/render_ads.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337804076.165008	CyEBnU192mNQ3QxsWb	192.168.21.10	1081	64.215.255.122	80	1	GET	cf.addthis.com	/red/p.json?vr=250&rev=113774&rb=4&gen=1000&gen=100&sid=4fbd7cf31301dbcf&callback=_ate.ad.hrr&chr=utf-8&uid=4fbd7cf4d46602cd&url=http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w&ref=http://www.thelocal.de/&1omfoit	http://s7.addthis.com/static/r07/sh088.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	88	200	OK	-	-	-	(empty)	-	-	-	-	-	FFo61Z2fyqEorb9fh4	text/plain
1337804076.165398	CXWl152GyoO18dYihi	192.168.21.10	1082	64.215.255.16	80	1	GET	m.addthisedge.com	/live/t00/250lo.gif?1drmest&uid=4fbd7cf4d46602cd&rev=113774&jsl=1&si=4fbd7cf31301dbcf&ln=en&pc=men&dp=www.ukforex.co.uk&dr=www.thelocal.de&of=0&uf=1&irt=0&md=0&ct=1&tct=0&abt=0&lt=438&cdn=0&tl=c=203,m=313,i=344,xm=750,xp=766&pi=1&fp=partner-tools/CurrencyConverter/UK/w	http://s7.addthis.com/static/r07/sh088.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	37	200	OK	-	-	-	(empty)	-	-	-	-	-	FVGn0g2d0gbkxIdQG9	image/gif
1337804076.166084	CLjPzW2IbWGvOyAiBi	192.168.21.10	1047	74.125.71.156	80	8	GET	pagead2.googlesyndication.com	/pagead/show_ads.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337804076.165766	CfZoBa1bIDntfaI396	192.168.21.10	1032	46.20.229.1	80	31	GET	www.thelocal.de	/images/core/tt_logo_25_29.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2002	200	OK	-	-	-	(empty)	-	-	-	-	-	Fb6eJA3mm4wWkS8lB6	image/png
1337804076.37062	CLjPzW2IbWGvOyAiBi	192.168.21.10	1047	74.125.71.156	80	9	GET	pagead2.googlesyndication.com	/pagead/js/r20120516/r20120410/show_ads_impl.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337804076.317401	ChepV93zxpPjevf1Q	192.168.21.10	1084	74.125.71.157	80	1	GET	googleads.g.doubleclick.net	/pagead/ads?client=ca-pub-0953829391660321&output=html&h=600&slotname=4178238174&w=160&lmt=1337818356&ea=0&flash=10.0.32.18&url=http://www.thelocal.de/&dt=1337818356015&shv=r20120516&jsv=r20110914&saldr=1&prev_slotnames=2700259295&correlator=1337818341671&frm=20&adk=1637875801&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=10&adx=828&ady=2009&biw=780&bih=459&oid=3&fu=0&ifi=2&dtd=235	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5216	200	OK	-	-	-	(empty)	-	-	-	-	-	FphgUSGsO0mNrP3Pi	text/html
1337804075.910709	CMfTni4c3b9iQHtZQ6	192.168.21.10	1079	27.121.104.59	80	1	GET	www.ukforex.co.uk	/Content/themes/ozforex/images/formText.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	49330	200	OK	-	-	-	(empty)	-	-	-	-	-	FqQ7cM2Hd7wZUo2srh	image/png
1337804076.562347	CLjPzW2IbWGvOyAiBi	192.168.21.10	1047	74.125.71.156	80	10	GET	pagead2.googlesyndication.com	/pagead/render_ads.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337804076.729689	CLjPzW2IbWGvOyAiBi	192.168.21.10	1047	74.125.71.156	80	11	GET	pagead2.googlesyndication.com	/pagead/images/ad_choices_i.png	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	365	200	OK	-	-	-	(empty)	-	-	-	-	-	FjeO4745Krp3IptNQb	image/png
1337804076.883823	CLjPzW2IbWGvOyAiBi	192.168.21.10	1047	74.125.71.156	80	12	GET	pagead2.googlesyndication.com	/pagead/images/ad_choices_i.png	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=600&slotname=4178238174&w=160&lmt=1337818356&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337818356015&shv=r20120516&jsv=r20110914&saldr=1&prev_slotnames=2700259295&correlator=1337818341671&frm=20&adk=1637875801&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=10&adx=828&ady=2009&biw=780&bih=459&oid=3&fu=0&ifi=2&dtd=235	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	365	200	OK	-	-	-	(empty)	-	-	-	-	-	FCNrGY31rWw4nE6wUc	image/png
1337804076.76753	Czutss4P0Vg3Nf19B2	192.168.21.10	1085	74.125.71.156	80	1	GET	pagead2.googlesyndication.com	/simgad/2557786687093782133	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=600&slotname=4178238174&w=160&lmt=1337818356&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337818356015&shv=r20120516&jsv=r20110914&saldr=1&prev_slotnames=2700259295&correlator=1337818341671&frm=20&adk=1637875801&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=10&adx=828&ady=2009&biw=780&bih=459&oid=3&fu=0&ifi=2&dtd=235	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	20258	200	OK	-	-	-	(empty)	-	-	-	-	-	FAcwLZ2s9v2NyyMcDi	image/jpeg
1337804077.040006	CLjPzW2IbWGvOyAiBi	192.168.21.10	1047	74.125.71.156	80	13	GET	pagead2.googlesyndication.com	/pagead/images/ad_choices_en.png	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	776	200	OK	-	-	-	(empty)	-	-	-	-	-	F3tgqK2G21OFQB07Zf	image/png
1337804077.081602	Czutss4P0Vg3Nf19B2	192.168.21.10	1085	74.125.71.156	80	2	GET	pagead2.googlesyndication.com	/pagead/images/ad_choices_en.png	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=600&slotname=4178238174&w=160&lmt=1337818356&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337818356015&shv=r20120516&jsv=r20110914&saldr=1&prev_slotnames=2700259295&correlator=1337818341671&frm=20&adk=1637875801&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=10&adx=828&ady=2009&biw=780&bih=459&oid=3&fu=0&ifi=2&dtd=235	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	776	200	OK	-	-	-	(empty)	-	-	-	-	-	F1lGENbnQa7UdoJx	image/png
1337804077.19822	CLjPzW2IbWGvOyAiBi	192.168.21.10	1047	74.125.71.156	80	14	GET	pagead2.googlesyndication.com	/pagead/js/r20120516/r20110914/abg.js	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=600&slotname=4178238174&w=160&lmt=1337818356&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337818356015&shv=r20120516&jsv=r20110914&saldr=1&prev_slotnames=2700259295&correlator=1337818341671&frm=20&adk=1637875801&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=10&adx=828&ady=2009&biw=780&bih=459&oid=3&fu=0&ifi=2&dtd=235	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	725	200	OK	-	-	-	(empty)	-	-	-	-	-	FD2oXK2qU0JZju2Snd	text/plain
1337804077.262857	ChepV93zxpPjevf1Q	192.168.21.10	1084	74.125.71.157	80	2	GET	googleads.g.doubleclick.net	/pagead/ads?client=ca-pub-0953829391660321&output=html&h=600&slotname=4178238174&w=160&lmt=1337818356&ea=0&flash=10.0.32.18&url=http://www.thelocal.de/&dt=1337818356656&shv=r20120516&jsv=r20110914&saldr=1&prev_slotnames=2700259295,4178238174&correlator=1337818341671&frm=20&adk=2661926342&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=10&adx=828&ady=3923&biw=780&bih=459&oid=3&fu=0&ifi=3&dtd=687	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5026	200	OK	-	-	-	(empty)	-	-	-	-	-	FWrnN52qnE2lPLUXCk	text/html
1337804077.268336	CD2x0L1Ta9BpqlO8Wg	192.168.21.10	1031	46.20.229.1	80	38	GET	www.thelocal.de	/images/core/footer/services.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8809	200	OK	-	-	-	(empty)	-	-	-	-	-	FzWtpIYbXHbJbNl2d	image/jpeg
1337804077.49973	ChepV93zxpPjevf1Q	192.168.21.10	1084	74.125.71.157	80	3	GET	googleads.g.doubleclick.net	/pagead/drt/s?v=r20120211	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=600&slotname=4178238174&w=160&lmt=1337818356&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337818356015&shv=r20120516&jsv=r20110914&saldr=1&prev_slotnames=2700259295&correlator=1337818341671&frm=20&adk=1637875801&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=10&adx=828&ady=2009&biw=780&bih=459&oid=3&fu=0&ifi=2&dtd=235	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	143	200	OK	-	-	-	(empty)	-	-	-	-	-	FGh8Nd15uaTipgZ8fi	text/html
1337804077.501883	CLjPzW2IbWGvOyAiBi	192.168.21.10	1047	74.125.71.156	80	15	GET	pagead2.googlesyndication.com	/pagead/js/r20120516/r20110914/abg.js	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=600&slotname=4178238174&w=160&lmt=1337818356&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337818356656&shv=r20120516&jsv=r20110914&saldr=1&prev_slotnames=2700259295%2C4178238174&correlator=1337818341671&frm=20&adk=2661926342&ga_vid=1174649429.1337818342&ga_sid=1337818342&ga_hid=99315288&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=10&adx=828&ady=3923&biw=780&bih=459&oid=3&fu=0&ifi=3&dtd=687	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337804077.649062	CoU7x33yIBfhl4Koj	192.168.21.10	1069	199.59.148.84	80	1	GET	search.twitter.com	/search.json?q=germany&callback=TWTR.Widget.receiveCallback_1&rpp=50&clientsource=TWITTERINC_WIDGET&include_entities=true&result_type=filtered&1337818353890=cachebust	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	48332	200	OK	-	-	-	(empty)	-	-	-	-	-	FxyCl61dpNA6JLtIPc	text/plain
1337804077.42703	CIvk0c4WZ9g1juYLD5	192.168.21.10	1086	74.125.71.138	80	1	GET	www.google-analytics.com	/ga.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	36627	200	OK	-	-	-	(empty)	-	-	-	-	-	FnuBtu4nW7DsbcCSnf	text/plain
