#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-20-47
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1356897545.673239	C9hTwd4KDRhh5ZQw5e	192.168.82.10	1030	174.36.15.34	80	1	GET	i4u.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	227	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FiCcxf22RIxCLJyiEl	text/html
1356897594.497162	CeQ2mVd24Y2tGRHC7	192.168.82.10	1113	63.241.108.124	80	1	GET	bs.serving-sys.com	/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=5725059&PluID=0&ord=1356911874984&rtu=-1	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	42	200	OK	-	-	-	(empty)	-	-	-	-	-	F1zKyI11KwTkOytF61	image/gif
1356897594.49683	CTwrjx1WGCKcwtLuG9	192.168.82.10	1105	93.184.216.229	80	5	GET	static1.i4u.com	/sites/default/files/imagecache/home_latest_thumb/images/2012/12/netflix-facebook-app-cropped-proto-custom28.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2507	200	OK	-	-	-	(empty)	-	-	-	-	-	FejqSy1MG1gf5AEVtj	image/jpeg
1356897594.582833	CpLQc21AnuSvJiqG4a	192.168.82.10	1103	74.125.228.3	80	2	GET	www.youtube.com	/crossdomain.xml	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	306	200	OK	-	-	-	(empty)	-	-	-	-	-	FOurUw42nxHaql15f	application/xml
1356897594.27994	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	10	GET	cache.daylife.com	/imageserve/09M2fLNcmRfyx/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2467	200	OK	-	-	-	(empty)	-	-	-	-	-	Ft0QqW3kQnhXJlyHA7	image/jpeg
1356897594.602357	Cw6RQm1q0kaCsx4hh9	192.168.82.10	1112	204.246.175.160	80	2	GET	cdn.libraries.inpwrd.com	/javascript/jquip/1.0.1.min.jgz	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	28468	200	OK	-	-	-	(empty)	-	-	-	-	-	FJEFurbQgylCQuNW	text/plain
1356897594.496541	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	10	GET	cache.daylife.com	/imageserve/072Y9ro4mnh1c/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2302	200	OK	-	-	-	(empty)	-	-	-	-	-	F0OvGS1BP0XnIJKWhk	image/jpeg
1356897594.6346	CaqrUZ16SICequX3u6	192.168.82.10	1116	74.125.228.103	80	1	GET	i4.ytimg.com	/crossdomain.xml	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	102	200	OK	-	-	-	(empty)	-	-	-	-	-	Fn2xGQ2YCHfdRzNbPb	application/xml
1356897594.638144	C0qkXnIlD6WaqpSu7	192.168.82.10	1117	173.194.75.95	80	1	GET	fonts.googleapis.com	/css?family=Bitter	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	441	200	OK	-	-	-	(empty)	-	-	-	-	-	FYLM8Y2fzbcmRQh0z6	text/plain
1356897594.634856	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	11	GET	cache.daylife.com	/imageserve/0dOk2qW4uzeMZ/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2563	200	OK	-	-	-	(empty)	-	-	-	-	-	FXXz75Fdr8ih2gpp1	image/jpeg
1356897594.601018	CX3CINUKfe3dtng91	192.168.82.10	1104	93.184.216.229	80	7	GET	static1.i4u.com	/sites/default/files/imagecache/home_latest_thumb/images/2012/12/ds3-1.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2435	200	OK	-	-	-	(empty)	-	-	-	-	-	FaGsvl2zPtBKrzd8q5	image/jpeg
1356897594.693436	Cw6RQm1q0kaCsx4hh9	192.168.82.10	1112	204.246.175.160	80	3	GET	cdn.libraries.inpwrd.com	/javascript/netshelter/library/2.0.1.min.jgz	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	56588	200	OK	-	-	-	(empty)	-	-	-	-	-	FKgogx1dVSukoKgbaa	text/plain
1356897594.663152	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	11	GET	cache.daylife.com	/imageserve/0d0EdbEawegMA/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2887	200	OK	-	-	-	(empty)	-	-	-	-	-	FjAkeWu4WGgytHGQ8	image/jpeg
1356897594.692565	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	12	GET	cache.daylife.com	/imageserve/0cDUbKE0A64o5/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3114	200	OK	-	-	-	(empty)	-	-	-	-	-	FaMuW23JAtZIDrdtH5	image/jpeg
1356897594.707472	CHGC5b4eW5zJOSs44	192.168.82.10	1118	74.125.228.75	80	1	GET	themes.googleusercontent.com	/static/fonts/bitter/v4/XexqN1a_o27MhVVdJFKAcA.eot	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	28878	200	OK	-	-	-	(empty)	-	-	-	-	-	F239zLw0T0JPwL9oe	application/vnd.ms-fontobject
1356897594.63416	CpLQc21AnuSvJiqG4a	192.168.82.10	1103	74.125.228.3	80	3	GET	www.youtube.com	/api_video_info?video_id=Weve8qxeTmU&el=embedded&asv=3&eurl=http://cdn.libraries.prd1.netshelter.net/flash/longtailvideo/jwplayer/5.10.swf&splay=1&ps=chromeless&hl=en_US	http://s.ytimg.com/yts/swfbin/apiplayer3-vflEd37Jo.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	20744	200	OK	-	-	-	(empty)	-	-	-	-	-	FSPFkI2vMU9FRuuS23	text/plain
1356897594.728568	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	12	GET	cache.daylife.com	/imageserve/03qme1p1Wu5Sm/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2546	200	OK	-	-	-	(empty)	-	-	-	-	-	Ftv6CI1gjvca7L9ZTg	image/jpeg
1356897594.737766	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	13	GET	cache.daylife.com	/imageserve/09SleqAfZNaMY/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3048	200	OK	-	-	-	(empty)	-	-	-	-	-	Fje8Bt20r0K5wi7Jjb	image/jpeg
1356897594.799984	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	14	GET	cache.daylife.com	/imageserve/00gRgcN2od3Ng/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2399	200	OK	-	-	-	(empty)	-	-	-	-	-	FxZxKf4XZ6LjI4mFZi	image/jpeg
1356897594.79961	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	13	GET	cache.daylife.com	/imageserve/03rG0UY7Kv5Hz/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2401	200	OK	-	-	-	(empty)	-	-	-	-	-	F3WilN3PnndWCz3cse	image/jpeg
1356897594.850899	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	15	GET	cache.daylife.com	/imageserve/08119zZ7UCgRe/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2843	200	OK	-	-	-	(empty)	-	-	-	-	-	FrNVmf4rGuNwk3wqli	image/jpeg
1356897594.851219	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	14	GET	cache.daylife.com	/imageserve/0fVk2xhakQ6cv/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2396	200	OK	-	-	-	(empty)	-	-	-	-	-	FmFIZ73QzOixPBVyX	image/jpeg
1356897594.889865	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	16	GET	cache.daylife.com	/imageserve/02645v93pzfw5/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2654	200	OK	-	-	-	(empty)	-	-	-	-	-	FoeVlJ3MDec5FUEwAj	image/jpeg
1356897594.905208	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	15	GET	cache.daylife.com	/imageserve/0eVa5qN5rYd97/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2673	200	OK	-	-	-	(empty)	-	-	-	-	-	FSQzup2oeAvsXZ4AXk	image/jpeg
1356897595.063271	CpLQc21AnuSvJiqG4a	192.168.82.10	1103	74.125.228.3	80	4	GET	www.youtube.com	/ptracking?video_id=Weve8qxeTmU&ptk=youtube_none&cpn=OHchuNSAzPxrlQ6f&pltype=contentugc&plid=AATSF1Ane7WsQNqz	http://s.ytimg.com/yts/swfbin/apiplayer3-vflEd37Jo.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1356897594.605608	COxhwj2YOLTDGkj9r4	192.168.82.10	1115	184.28.141.171	80	1	GET	video.unrulymedia.com	/wildfire_84873424.js	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10018	200	OK	-	-	-	(empty)	-	-	-	-	-	FygBpPdiEvMaSGhG	text/plain
1356897594.95393	CcxNaE16VO2KLSklJ1	192.168.82.10	1111	74.125.228.34	80	2	GET	s.ytimg.com	/yts/swfbin/ad3-vfllNiPD9.swf	http://s.ytimg.com/yts/swfbin/apiplayer3-vflEd37Jo.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	136034	200	OK	-	-	-	(empty)	-	-	-	-	-	FiSOdk12qKErZAjm1g	application/x-shockwave-flash
1356897595.158706	CRueq52BfLrN6bvha5	192.168.82.10	1119	74.125.228.38	80	1	GET	s.youtube.com	/stream_204?cpn=OHchuNSAzPxrlQ6f&fexp=920704,918113,922403,902532,923109,912806,928001,913546,901451,912300,913605,929104,920201,919009,913556,929901,922405,908496,902556,911116,913302&fmt=34&ps=chromeless&fv=WIN 10,0,32,18&vps=0.000:N,0.265:N&df=0.265:0&el=embedded&v=Weve8qxeTmU&scoville=1&event=streamingstats&view=0.265:300:250&vfs=0.265:34:34::i&plid=AATSF1Ane7WsQNqz	http://s.ytimg.com/yts/swfbin/apiplayer3-vflEd37Jo.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1356897595.238491	Cju06O1TPDMwZ8emQ5	192.168.82.10	1120	173.194.11.234	80	1	GET	r5---sn-5uaeznel.c.youtube.com	/crossdomain.xml	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	254	200	OK	-	-	-	(empty)	-	-	-	-	-	FNQ335V1lmiYBiHQ1	application/xml
1356897595.238957	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	16	GET	cache.daylife.com	/imageserve/03Je3BAdbcbXu/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2579	200	OK	-	-	-	(empty)	-	-	-	-	-	FUnKvX1HYFJG1G2sb5	image/jpeg
1356897595.238188	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	17	GET	cache.daylife.com	/imageserve/08ekcGV13Ec2B/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2833	200	OK	-	-	-	(empty)	-	-	-	-	-	Fw4XUStQpoQtjXOu4	image/jpeg
1356897595.28399	CRE36un8wWigtS6Eh	192.168.82.10	1121	54.243.97.248	80	1	GET	track.prd.inpwrd.com	/nap/v2/nap-track.php?genre=impression&category=serve&campaign=arpq1p09n231&creative=artk44wzlsnh&creativeSize=300x250&sessionID=5dea1c55f1447e237492f17cea7cad58&experienceID=f45d8b64ba98ce824da111c450fa1caf&site=ns.i4unews&c=-170813130&ts=1356911875828	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1356897595.332108	CPQr1H2F48qRDZscBf	192.168.82.10	1122	54.243.97.248	80	1	GET	track.prd.inpwrd.com	/nap/v2/nap-track.php?genre=impression&category=view&campaign=arpq1p09n231&creative=artk44wzlsnh&creativeSize=300x250&sessionID=5dea1c55f1447e237492f17cea7cad58&experienceID=f45d8b64ba98ce824da111c450fa1caf&site=ns.i4unews&c=1464669193&ts=1356911875843	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1356897595.332728	CpLQc21AnuSvJiqG4a	192.168.82.10	1103	74.125.228.3	80	5	GET	www.youtube.com	/player_204?ad_error=14&allowed=&fmt=34&cpn=OHchuNSAzPxrlQ6f&fexp=920704,918113,922403,902532,923109,912806,928001,913546,901451,912300,913605,929104,920201,919009,913556,929901,922405,908496,902556,911116,913302&dw=300&vw=300&ps=chromeless&fv=WIN 10,0,32,18&ad_flags=0&event=ad&dh=169&vh=250&el=embedded&rt=0.750&scoville=1&len=16&l_ns=2&ad_event=7&v=Weve8qxeTmU&art=0.015&mt=0&plid=AATSF1Ane7WsQNqz	http://s.ytimg.com/yts/swfbin/apiplayer3-vflEd37Jo.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1356897595.334144	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	18	GET	cache.daylife.com	/imageserve/05xQ3nI9aP1qT/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2737	200	OK	-	-	-	(empty)	-	-	-	-	-	FjyOOd1mrhBYy5FMSi	image/jpeg
1356897595.33436	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	17	GET	cache.daylife.com	/imageserve/07vN1eHcbfcBB/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2857	200	OK	-	-	-	(empty)	-	-	-	-	-	FlreQn2Cm2X1INy7Qe	image/jpeg
1356897595.490172	CJIxYi4OsOebJ7yIke	192.168.82.10	1123	141.101.125.37	80	1	GET	cdnjs.cloudflare.com	/ajax/libs/sizzle/1.4.4/sizzle.min.js	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	14231	200	OK	-	-	-	(empty)	-	-	-	-	-	FRtRQr3i2pWQahmDh	text/plain
1356897595.696353	COxhwj2YOLTDGkj9r4	192.168.82.10	1115	184.28.141.171	80	2	GET	video.unrulymedia.com	/country_code.js?version=5	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	42	200	OK	-	-	-	(empty)	-	-	-	-	-	FCQtww4a0zAP4TbQw6	text/plain
1356897595.696003	CRE36un8wWigtS6Eh	192.168.82.10	1121	54.243.97.248	80	2	GET	track.prd.inpwrd.com	/nap/v2/nap-track.php?genre=impression&category=load&campaign=arpq1p09n231&creative=artk44wzlsnh&creativeSize=300x250&sessionID=5dea1c55f1447e237492f17cea7cad58&experienceID=f45d8b64ba98ce824da111c450fa1caf&site=ns.i4unews&c=1139540772&ts=1356911876343	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1356897595.594831	Cn6H1y4ezdhQreLX7j	192.168.82.10	1124	74.125.228.3	80	1	GET	www.youtube.com	/player_204?cpn=OHchuNSAzPxrlQ6f&fexp=920704,918113,922403,902532,923109,912806,928001,913546,901451,912300,913605,929104,920201,919009,913556,929901,922405,908496,902556,911116,913302&fmt=34&ps=chromeless&fv=WIN 10,0,32,18&ad_flags=0&event=ad&el=embedded&rt=0.750&scoville=1&len=16&ad_event=2&v=Weve8qxeTmU&art=0.015&mt=0&plid=AATSF1Ane7WsQNqz	http://s.ytimg.com/yts/swfbin/apiplayer3-vflEd37Jo.swf	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1356897595.596478	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	18	GET	cache.daylife.com	/imageserve/07ax58G044fAq/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2577	200	OK	-	-	-	(empty)	-	-	-	-	-	FmKZ6R1EasXatxXy01	image/jpeg
1356897595.731498	CmSaHR2AnAgxgvFUYf	192.168.82.10	1126	204.246.175.5	80	1	GET	cdn.files.inpwrd.com	/xml/posts/feed_artk44v5dwji.jsongz	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6497	200	OK	-	-	-	(empty)	-	-	-	-	-	FD2s4y1khVCdBGtP6d	text/plain
1356897595.690279	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	19	GET	cache.daylife.com	/imageserve/0cgiad56o738M/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2424	200	OK	-	-	-	(empty)	-	-	-	-	-	Fgdv12LHFdTHD7yYl	image/jpeg
1356897595.842922	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	19	GET	cache.daylife.com	/imageserve/0fqg7yi4tC1vM/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2810	200	OK	-	-	-	(empty)	-	-	-	-	-	FBSOrM3islpGrnLIEd	image/jpeg
1356897595.843382	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	20	GET	cache.daylife.com	/imageserve/0g8Afs83PjeFo/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2654	200	OK	-	-	-	(empty)	-	-	-	-	-	FQxF5A1q3rsWxdqKE8	image/jpeg
1356897595.896383	CWGve7TG17AxhpsP2	192.168.82.10	1114	204.246.175.112	80	2	GET	cdn.ip.inpwrd.com	/lg/optimus_stories_3_off/2012_q4/2/images/three_stories_cpi/share.gif	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	347	200	OK	-	-	-	(empty)	-	-	-	-	-	F4DB7c4BwqgeojGbwi	image/gif
1356897595.887234	CoIpfD2KhzjQby9QHj	192.168.82.10	1129	204.246.175.177	80	1	GET	cdn.thumbscraper.prd.inpwrd.com	/0afe186297ccb1b5deff900a6a986e50_65_55_1.jpg	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4195	200	OK	-	-	-	(empty)	-	-	-	-	-	FpbWV22G46Pjq0zhx4	image/jpeg
1356897595.905872	CEIurq3kfulnb6mpxd	192.168.82.10	1130	204.246.175.112	80	1	GET	cdn.ip.inpwrd.com	/lg/optimus_stories_3_off/2012_q4/2/images/three_stories_cpi/share.gif	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	347	200	OK	-	-	-	(empty)	-	-	-	-	-	F2wvYb20qPkY85RClc	image/gif
1356897595.922815	CoIpfD2KhzjQby9QHj	192.168.82.10	1129	204.246.175.177	80	2	GET	cdn.thumbscraper.prd.inpwrd.com	/c21c9b0fdd8b0f58012fdf5ad77e3055_65_55_1.jpg	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5284	200	OK	-	-	-	(empty)	-	-	-	-	-	FQJ1MfxPrFEtNWYm8	image/jpeg
1356897595.879077	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	20	GET	cache.daylife.com	/imageserve/03gn8jogUz9V2/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2641	200	OK	-	-	-	(empty)	-	-	-	-	-	FMHkJE45yIHRuoGPxg	image/jpeg
1356897595.899674	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	21	GET	cache.daylife.com	/imageserve/0gRebDwdEP05G/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2350	200	OK	-	-	-	(empty)	-	-	-	-	-	FAK78YyE5PM72nyh6	image/jpeg
1356897595.697824	CnfWJl2korOAd9tZEg	192.168.82.10	1125	184.28.141.171	80	1	GET	video.unrulymedia.com	/carousel_84873424?version=1	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	60	200	OK	-	-	-	(empty)	-	-	-	-	-	FTKmoK1j74vLRvpwM1	text/plain
1356897596.05564	CbziEQ0eREmj3pJL	192.168.82.10	1106	174.35.22.157	80	22	GET	cache.daylife.com	/imageserve/09UEgyv3r06QG/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2087	200	OK	-	-	-	(empty)	-	-	-	-	-	FHPwEO2K6fgW3joraa	image/jpeg
1356897596.055273	CvWc6A1V3o3yZGYon2	192.168.82.10	1107	174.35.22.157	80	21	GET	cache.daylife.com	/imageserve/00sC1eT0Fd55j/45x45.jpg	http://www.i4u.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2391	200	OK	-	-	-	(empty)	-	-	-	-	-	Fn4my54TiFA63NjQLj	image/jpeg
1356897596.097052	CofLyz3fx2IADEGWgc	192.168.82.10	1131	204.246.175.177	80	1	GET	cdn.thumbscraper.prd.inpwrd.com	/c21c9b0fdd8b0f58012fdf5ad77e3055_65_55_1.jpg	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5284	200	OK	-	-	-	(empty)	-	-	-	-	-	FvTcb93AGLDt5sZcsh	image/jpeg
1356897596.097293	CUccCO37GY0UkKhIbl	192.168.82.10	1132	204.246.175.177	80	1	GET	cdn.thumbscraper.prd.inpwrd.com	/51962f5302e5a63e21f7e057ec457b46_65_55_1.jpg	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5333	200	OK	-	-	-	(empty)	-	-	-	-	-	FfmYCc4tfaOzV926B4	image/jpeg
1356897596.097782	CRE36un8wWigtS6Eh	192.168.82.10	1121	54.243.97.248	80	3	GET	track.prd.inpwrd.com	/nap/v2/nap-track.php?genre=media&category=view&subcategory=story&kind=summary&placement=story_precis&asset=story.n2ih.0afe186297ccb1b5deff900a6a986e50&campaign=arpq1p09n231&creative=artk44wzlsnh&creativeSize=300x250&sessionID=5dea1c55f1447e237492f17cea7cad58&experienceID=f45d8b64ba98ce824da111c450fa1caf&site=ns.i4unews&c=922172565&ts=1356911876765	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1356897596.318622	CsHga53zukG1n0RW5k	192.168.82.10	1133	54.243.97.248	80	1	GET	track.prd.inpwrd.com	/nap/v2/nap-track.php?genre=media&category=view&subcategory=story&kind=summary&placement=story_precis&asset=story.n2ih.c21c9b0fdd8b0f58012fdf5ad77e3055&campaign=arpq1p09n231&creative=artk44wzlsnh&creativeSize=300x250&sessionID=5dea1c55f1447e237492f17cea7cad58&experienceID=f45d8b64ba98ce824da111c450fa1caf&site=ns.i4unews&c=175721684&ts=1356911876796	http://cdn.ip.inpwrd.com/lg/optimus_stories_3_off/2012_q4/2/three_stories_cpi.html?site=ns.i4unews	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
