#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-38-40
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1330145973.028313	C9Jexy3j1bmKQFn6Q8	192.168.32.10	1054	173.236.89.196	80	1	GET	serve.popads.net	/directServer.php?subid=582466998	http://trekmedia.net/adlite.php?username=masterbit	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	415	200	OK	-	-	-	(empty)	-	-	-	-	-	FeJhfHhRQqJOkDLOl	text/html
1330145973.023935	CGcLew8ioLeAGzLQf	192.168.32.10	1049	173.236.89.195	80	2	GET	www.zigglesearch.com	/search.php?username=cortez&query=no+cost+refinancing	http://trekmedia.net/rvp.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	890	200	OK	-	-	-	(empty)	-	-	-	-	-	F2vrz2HNdfQjbntCd	text/html
1330145973.024811	CP0vtU2wHr053g8Ya7	192.168.32.10	1048	173.236.89.195	80	2	GET	www.seekysearch.net	/search.php?username=dyer&query=illness	http://trekmedia.net/rvp.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	36	200	OK	-	-	-	(empty)	-	-	-	-	-	FrvjDD34oWEO9IfURa	text/html
1330145973.025227	Ca99K924K1WaPTCOWh	192.168.32.10	1050	173.236.89.195	80	2	GET	www.expandedsearch.net	/search.php?username=hicks&query=consolidated+credit+counseling	http://trekmedia.net/rvp.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	248	200	OK	-	-	-	(empty)	-	-	-	-	-	FT7pvv4COjTvJcYqV4	text/html
1330145973.027454	CFi2Rw4Qv3mvz8RQsk	192.168.32.10	1051	173.236.89.195	80	2	GET	www.idisearch.com	/search.php?username=mooney&query=professional+search+engine+submission	http://trekmedia.net/rvp.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1132	200	OK	-	-	-	(empty)	-	-	-	-	-	F5EOgN1hSNfgg0I6pc	text/html
1330145973.028001	Ch6t8F3Icl4jVB23l9	192.168.32.10	1052	173.236.89.195	80	2	GET	www.hyperfind.net	/search.php?username=murray&query=at+t+customer+service	http://trekmedia.net/rvp.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	214	200	OK	-	-	-	(empty)	-	-	-	-	-	FL7RDv29wNIiyq555	text/html
1330145973.060389	C8Hlqb1Lotoof7bfH7	192.168.32.10	1055	74.86.0.175	80	1	GET	www.sparkle-hayter.com	/ad.php?username=11001	http://www.trekmedia.net/cad.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	203	200	OK	-	-	-	(empty)	-	-	-	-	-	FApoZTdRNo3HSoD07	text/plain
1330145973.096278	C2Cnjl2xWLefak03Pi	192.168.32.10	1056	173.236.89.195	80	1	GET	zeroadserver.com	/showBanner.php?size=300x250	http://trekmedia.net/getbanner.php?s=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	229	200	OK	-	-	-	(empty)	-	-	-	-	-	FbN6WN17bJn5DtdZil	text/html
1330145973.102806	CvoTJD4ZXPYFVIfF74	192.168.32.10	1057	173.236.89.195	80	1	GET	zeroadserver.com	/showBanner.php?size=300x250	http://trekmedia.net/getbanner.php?s=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	229	200	OK	-	-	-	(empty)	-	-	-	-	-	F6M3pj4WOxStkJk2y6	text/html
1330145973.112532	CQu4mpBey9pEy4vkf	192.168.32.10	1058	173.236.89.195	80	1	GET	pasadserver.com	/showBanner.php?size=300x250	http://trekmedia.net/getbanner.php?s=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	228	200	OK	-	-	-	(empty)	-	-	-	-	-	Fl4g3o9VTL3jI6eOk	text/html
1330145973.113028	CVoqUI2hLNMR1HMxac	192.168.32.10	1059	173.236.89.195	80	1	GET	pasadserver.com	/showBanner.php?size=300x250	http://trekmedia.net/getbanner.php?s=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	228	200	OK	-	-	-	(empty)	-	-	-	-	-	FTADZp2c8A6PKONr84	text/html
1330145973.114218	C2Cnjl2xWLefak03Pi	192.168.32.10	1056	173.236.89.195	80	2	GET	zeroadserver.com	/showBanner.php?size=300x250	http://trekmedia.net/getbanner.php?s=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	229	200	OK	-	-	-	(empty)	-	-	-	-	-	FyyCKBVJD5dwQCA7g	text/html
1330145973.120823	CvoTJD4ZXPYFVIfF74	192.168.32.10	1057	173.236.89.195	80	2	GET	zeroadserver.com	/showBanner.php?size=300x250	http://trekmedia.net/getbanner.php?s=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	229	200	OK	-	-	-	(empty)	-	-	-	-	-	FVK5QH23T9lXxGszw8	text/html
1330145973.142001	CQu4mpBey9pEy4vkf	192.168.32.10	1058	173.236.89.195	80	2	GET	pasadserver.com	/showBanner.php?size=300x250	http://trekmedia.net/getbanner.php?s=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	228	200	OK	-	-	-	(empty)	-	-	-	-	-	FEWcJI3h10pFo2tUPc	text/html
1330145973.142664	CVoqUI2hLNMR1HMxac	192.168.32.10	1059	173.236.89.195	80	2	GET	pasadserver.com	/showBanner.php?size=300x250	http://trekmedia.net/getbanner.php?s=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	228	200	OK	-	-	-	(empty)	-	-	-	-	-	F6oGqe2OKQ5wuTNQif	text/html
1330145973.225288	CvoTJD4ZXPYFVIfF74	192.168.32.10	1057	173.236.89.195	80	3	GET	zeroadserver.com	/showBanner.php?size=300x250	http://trekmedia.net/getbanner.php?s=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	228	200	OK	-	-	-	(empty)	-	-	-	-	-	FFeqB91YyTu8TAFLW9	text/html
1330145973.224938	C2Cnjl2xWLefak03Pi	192.168.32.10	1056	173.236.89.195	80	3	GET	zeroadserver.com	/showBanner.php?size=300x250	http://trekmedia.net/getbanner.php?s=300x250	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	228	200	OK	-	-	-	(empty)	-	-	-	-	-	FtQ5yR3bM5dVDbFwIj	text/html
1330145973.248489	Cl1gF62nI8SNUXWMwi	192.168.32.10	1044	173.236.89.200	80	2	GET	www.trekmedia.net	/mstat.php	http://www.trekmedia.net/cad.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
