#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-22-58
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1337207642.212842	CP3pwkdSurtpCGN45	192.168.127.10	1087	173.194.37.60	80	1	GET	ad.doubleclick.net	/adj/N5895.158901.DATAXU/B6432157.2;abr=!ie;sz=160x600;pc=[TPAS_ID];click=http://i.w55c.net/cl?t=1&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&rurl=;ord=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA?	http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524712&c=US&r=GA&m=524&pc=30313&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&rnd=5237975338189665&l=ZW58ZW58&v=1&epid=QU04Nzc&esid=QU0yNzYy&euid=NmMyMGU0MjUtY2I4YS00N2RlLTgxYzMtNjA5ZWU5MDhmMTBi	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11	200	OK	-	-	-	(empty)	-	-	-	-	-	FKRR6n1AlGstx5V2Sj	text/plain
1337207642.222628	CZ9krQ1dVO2XonoH65	192.168.127.10	1088	50.22.198.101	80	1	GET	tags.w55c.net	/rs?id=7e032537bd1e4ec08972ca5bd45d7162&t=marketing	http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524712&c=US&r=GA&m=524&pc=30313&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&rnd=5237975338189665&l=ZW58ZW58&v=1&epid=QU04Nzc&esid=QU0yNzYy&euid=NmMyMGU0MjUtY2I4YS00N2RlLTgxYzMtNjA5ZWU5MDhmMTBi	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1337207642.158743	CRD5Y34PVPb2x1pn1l	192.168.127.10	1084	216.38.170.155	80	1	GET	cdn.w55c.net	/i/0RXMlT3fXl_432232202.html?&rtbhost=rts-rr11.slsea.dataxu.net&btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ&ei=GOOGLE_CONTENTNETWORK&wp_exchange=T7Qq5AALv4MKKtYSY_cOcXAUwdFADDTQaY8veA&js=0&ob=1&ccw=SUFCWDMyIzAuMHxJQUJYMzAjMC4wMzA3MTgyMDR8SUFCMjAtMTQjMC4wNDIxMjAwNzN8SUFCOCMwLjAzODI3NzU1NXxJQUIyMCMwLjA&ci=0CZsc5TrMG&s=http://www.toytowngermany.com/&ts=1337207524902&c=US&r=GA&m=524&rnd=4696646260923971&psid=MTQwNDAwNjc3MQ&l=ZW58fA&v=2&euid=R0VOXy0xMDEzOTgwMzg3	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=600&slotname=7969369027&w=160&lmt=1337221921&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.toytowngermany.com%2F&dt=1337221921812&shv=r20120509&jsv=r20110914&saldr=1&prev_slotnames=5617333748%2C5617333748&correlator=1337221911812&jscb=1&frm=20&adk=96239162&ga_vid=1674690370.1337221912&ga_sid=1337221912&ga_hid=854063549&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=13&adx=828&ady=9928&biw=780&bih=438&oid=3&fu=0&ifi=3&dtd=94	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2274	200	OK	-	-	-	(empty)	-	-	-	-	-	F6h4k02yuGti5xP8B1	text/html
1337207642.300706	Cy3vlT2RIcIxHjnfwf	192.168.127.10	1092	173.194.37.45	80	1	GET	cm.g.doubleclick.net	/pixel?google_nid=9675309&google_hm=SDZWS29GOTlZSGNPTXZTTHdreEJEUVBSWnR0RGEzcng=&google_cm	http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524712&c=US&r=GA&m=524&pc=30313&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&rnd=5237975338189665&l=ZW58ZW58&v=1&epid=QU04Nzc&esid=QU0yNzYy&euid=NmMyMGU0MjUtY2I4YS00N2RlLTgxYzMtNjA5ZWU5MDhmMTBi	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	331	302	Found	-	-	-	(empty)	-	-	-	-	-	F5VUyd4KOdgydM9Ik7	text/html
1337207642.315749	CXI3NkNcDLV6lq4H6	192.168.127.10	1089	72.21.91.19	80	2	GET	cti.w55c.net	/ct/cms-2c.html?ei=ADMELD	http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524712&c=US&r=GA&m=524&pc=30313&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&rnd=5237975338189665&l=ZW58ZW58&v=1&epid=QU04Nzc&esid=QU0yNzYy&euid=NmMyMGU0MjUtY2I4YS00N2RlLTgxYzMtNjA5ZWU5MDhmMTBi	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3904	200	OK	-	-	-	(empty)	-	-	-	-	-	FFDrpf4RCn0Y7itmek	text/html
1337207642.300954	Cm6g1j4RlHNOBaWjvf	192.168.127.10	1091	167.8.226.9	80	1	GET	ads.pointroll.com	/PortalServe/?pid=1530654G69420111221195727&flash=10&time=3|22:32|-4&redir=http://i.w55c.net/cl?t=1&btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ&ei=GOOGLE_CONTENTNETWORK&rurl=$CTURL$&pos=x&dom=http://googleads.g.doubleclick.net&r=0.453213382797985	http://cdn.w55c.net/i/0RXMlT3fXl_432232202.html?&rtbhost=rts-rr11.slsea.dataxu.net&btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ&ei=GOOGLE_CONTENTNETWORK&wp_exchange=T7Qq5AALv4MKKtYSY_cOcXAUwdFADDTQaY8veA&js=0&ob=1&ccw=SUFCWDMyIzAuMHxJQUJYMzAjMC4wMzA3MTgyMDR8SUFCMjAtMTQjMC4wNDIxMjAwNzN8SUFCOCMwLjAzODI3NzU1NXxJQUIyMCMwLjA&ci=0CZsc5TrMG&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524902&c=US&r=GA&m=524&rnd=4696646260923971&psid=MTQwNDAwNjc3MQ&l=ZW58fA&v=2&euid=R0VOXy0xMDEzOTgwMzg3	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	740	200	OK	-	-	-	(empty)	-	-	-	-	-	FAw3ss4BLEDUGL1YG9	text/html
1337207642.32429	CoVM0T2bRM2pcS4fFg	192.168.127.10	1093	74.125.45.148	80	1	GET	s0.2mdn.net	/879366/flashwrite_1_2.js	http://ad.doubleclick.net/adi/N5895.158901.DATAXU/B6432157.2;sz=160x600;pc=[TPAS_ID];click=http://i.w55c.net/cl?t=1&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&rurl=;ord=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA?	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	801	200	OK	-	-	-	(empty)	-	-	-	-	-	FxwI0u2mOlwM2OfqWl	text/plain
1337207642.339721	C0EKOFX0EaK0DjKAa	192.168.127.10	1094	184.28.213.231	80	1	GET	c.betrad.com	/surly.js?;ad_wxh=160x600;coid=1063;nid=4552;ecaid=43068;	http://cdn.w55c.net/i/0RXMlT3fXl_432232202.html?&rtbhost=rts-rr11.slsea.dataxu.net&btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ&ei=GOOGLE_CONTENTNETWORK&wp_exchange=T7Qq5AALv4MKKtYSY_cOcXAUwdFADDTQaY8veA&js=0&ob=1&ccw=SUFCWDMyIzAuMHxJQUJYMzAjMC4wMzA3MTgyMDR8SUFCMjAtMTQjMC4wNDIxMjAwNzN8SUFCOCMwLjAzODI3NzU1NXxJQUIyMCMwLjA&ci=0CZsc5TrMG&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524902&c=US&r=GA&m=524&rnd=4696646260923971&psid=MTQwNDAwNjc3MQ&l=ZW58fA&v=2&euid=R0VOXy0xMDEzOTgwMzg3	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2101	200	OK	-	-	-	(empty)	-	-	-	-	-	FOTCROsQ07oybzVJ7	text/plain
1337207642.341346	CuXNjj4noMMnupE2b1	192.168.127.10	1095	184.28.213.231	80	1	GET	c.betrad.com	/surly.js?;coid=292;nid=2532;ad_w=160;ad_h=600;position=top-right;ecaid=0CIra0LjCN	http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524712&c=US&r=GA&m=524&pc=30313&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&rnd=5237975338189665&l=ZW58ZW58&v=1&epid=QU04Nzc&esid=QU0yNzYy&euid=NmMyMGU0MjUtY2I4YS00N2RlLTgxYzMtNjA5ZWU5MDhmMTBi	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2101	200	OK	-	-	-	(empty)	-	-	-	-	-	FoK2Uv3vaJFnO569f	text/plain
1337207642.261609	CjzWJ34ZKw76iL22ab	192.168.127.10	1085	193.46.63.123	80	1	GET	thelocal.ivwbox.de	/cgi-bin/ivw/CP/tthome;d41d8cd98f00b204e9800998ecf8427e.cgi?r=&d=17089.25525488976	http://www.toytowngermany.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1	302	FOUND	-	-	-	(empty)	-	-	-	-	-	F24TJh4OCQqqbKGcie	application/octet-stream
1337207642.343665	CoP2av1dWEscOKD0Aa	192.168.127.10	1096	216.38.170.155	80	1	GET	i.w55c.net	/m.gif?id=8bb138bc0446417c9a4df9a0136d0caf8a93328592bf4d059bfc856c256fbc33&ei=GOOGLE&euid=&google_error=0	http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524712&c=US&r=GA&m=524&pc=30313&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&rnd=5237975338189665&l=ZW58ZW58&v=1&epid=QU04Nzc&esid=QU0yNzYy&euid=NmMyMGU0MjUtY2I4YS00N2RlLTgxYzMtNjA5ZWU5MDhmMTBi	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	42	200	OK	-	-	-	(empty)	-	-	-	-	-	Fl4Y951zM6j51ifyQ6	image/gif
1337207642.394791	CoVM0T2bRM2pcS4fFg	192.168.127.10	1093	74.125.45.148	80	2	GET	s0.2mdn.net	/2622306/1-HNC_LC_MGC_GPOP_NA_CPN_160x600.swf	http://ad.doubleclick.net/adi/N5895.158901.DATAXU/B6432157.2;sz=160x600;pc=[TPAS_ID];click=http://i.w55c.net/cl?t=1&btid=MmFjODQwMjEtYWJjOS0	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	42379	200	OK	-	-	-	(empty)	-	-	-	-	-	FkghV4UAFYvgDpoj5	application/x-shockwave-flash
1337207642.390062	CycHtFytBfS0kQ9oj	192.168.127.10	1098	206.188.4.2	80	1	GET	image2.pubmatic.com	/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTU3MSZ0bD0xNTc2ODAw&piggybackCookie=uid:H6VKoF99YHcOMvSLwkxBDQPRZttDa3rx	http://cti.w55c.net/ct/cms-2c.html?ei=ADMELD	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	42	200	OK	-	-	-	(empty)	-	-	-	-	-	Fqvz9z2zRGh0pK6XH2	image/gif
1337207642.390416	CQcMUF3CfS79h1O3Yc	192.168.127.10	1099	72.36.210.254	80	1	GET	tags.bluekai.com	/site/2964?id=H6VKoF99YHcOMvSLwkxBDQPRZttDa3rx	http://cti.w55c.net/ct/cms-2c.html?ei=ADMELD	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	62	200	OK	-	-	-	(empty)	-	-	-	-	-	Feny7G3HsySRAbTkK1	image/gif
1337207642.349791	COZVsv1pWqDbdEtWb1	192.168.127.10	1097	167.8.226.9	80	1	GET	ads.pointroll.com	/PortalServe/?pid=1530654G69420111221195727&cid=1559143&pos=h&redir=http://i.w55c.net/cl?t=1&btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ&ei=GOOGLE_CONTENTNETWORK&rurl=$CTURL$&dom=http://googleads.g.doubleclick.net&time=3|22:32|-4&r=0.453213382797985&flash=10&server=polRedir	http://cdn.w55c.net/i/0RXMlT3fXl_432232202.html?&rtbhost=rts-rr11.slsea.dataxu.net&btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ&ei=GOOGLE_CONTENTNETWORK&wp_exchange=T7Qq5AALv4MKKtYSY_cOcXAUwdFADDTQaY8veA&js=0&ob=1&ccw=SUFCWDMyIzAuMHxJQUJYMzAjMC4wMzA3MTgyMDR8SUFCMjAtMTQjMC4wNDIxMjAwNzN8SUFCOCMwLjAzODI3NzU1NXxJQUIyMCMwLjA&ci=0CZsc5TrMG&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524902&c=US&r=GA&m=524&rnd=4696646260923971&psid=MTQwNDAwNjc3MQ&l=ZW58fA&v=2&euid=R0VOXy0xMDEzOTgwMzg3	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	19247	200	OK	-	-	-	(empty)	-	-	-	-	-	Fr2r7wPqVxkbRC7pe	text/html
1337207642.459263	C0EKOFX0EaK0DjKAa	192.168.127.10	1094	184.28.213.231	80	2	GET	c.betrad.com	/a/4.gif	http://cdn.w55c.net/i/0RXMlT3fXl_432232202.html?&rtbhost=rts-rr11.slsea.dataxu.net&btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ&ei=GOOGLE_CONTENTNETWORK&wp_exchange=T7Qq5AALv4MKKtYSY_cOcXAUwdFADDTQaY8veA&js=0&ob=1&ccw=SUFCWDMyIzAuMHxJQUJYMzAjMC4wMzA3MTgyMDR8SUFCMjAtMTQjMC4wNDIxMjAwNzN8SUFCOCMwLjAzODI3NzU1NXxJQUIyMCMwLjA&ci=0CZsc5TrMG&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524902&c=US&r=GA&m=524&rnd=4696646260923971&psid=MTQwNDAwNjc3MQ&l=ZW58fA&v=2&euid=R0VOXy0xMDEzOTgwMzg3	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Fxcc3k2EYybwpvniJa	image/gif
1337207642.301197	CSjKql2DIVWg1QwzP8	192.168.127.10	1049	27.121.104.59	80	4	GET	www.ukforex.co.uk	/Scripts/jquery.validate.min.js	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	21173	200	OK	-	-	-	(empty)	-	-	-	-	-	F8PA9x4FzJe96m3fD1	text/plain
1337207642.539986	CuXNjj4noMMnupE2b1	192.168.127.10	1095	184.28.213.231	80	2	GET	c.betrad.com	/geo/ba.js	http://cdn.w55c.net/i/0RXMlT3fXl_432232202.html?&rtbhost=rts-rr11.slsea.dataxu.net&btid=NEZCNDJBRTQwMDBCQkY4MzBBMkFENjEyNjNGNzBFNzF8R0YwalpmRkxLV3wxMzM3MjA3NTI0ODc4fDF8MEZSOGdSYmVYdHwwUlhNbFQzZlhsfDQxZmZlY2FhLWEzMjItNDViMy1iYTNkLTczMjUwNTQ3YzhlMnw3MTM5MDB8MTkwMDAwfDQwLjB8NTMwMDAwfDEwLjBQ&ei=GOOGLE_CONTENTNETWORK&wp_exchange=T7Qq5AALv4MKKtYSY_cOcXAUwdFADDTQaY8veA&js=0&ob=1&ccw=SUFCWDMyIzAuMHxJQUJYMzAjMC4wMzA3MTgyMDR8SUFCMjAtMTQjMC4wNDIxMjAwNzN8SUFCOCMwLjAzODI3NzU1NXxJQUIyMCMwLjA&ci=0CZsc5TrMG&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524902&c=US&r=GA&m=524&rnd=4696646260923971&psid=MTQwNDAwNjc3MQ&l=ZW58fA&v=2&euid=R0VOXy0xMDEzOTgwMzg3	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	40483	200	OK	-	-	-	(empty)	-	-	-	-	-	FUz6GR2TRbFX5mqvHa	text/plain
1337207642.576182	CeFr0u3GkBWRYxPymj	192.168.127.10	1101	209.170.75.242	80	1	GET	b.scorecardresearch.com	/beacon.js?c1=3&c2=6036156&c3=6432157&c4=47185535&c5=79179536&c6=	http://ad.doubleclick.net/adi/N5895.158901.DATAXU/B6432157.2;sz=160x600;pc=[TPAS_ID];click=http://i.w55c.net/cl?t=1&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&rurl=;ord=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA?	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1216	200	OK	-	-	-	(empty)	-	-	-	-	-	FjQx4B1Y1EHFyvXABk	text/plain
1337207642.578637	C0EKOFX0EaK0DjKAa	192.168.127.10	1094	184.28.213.231	80	3	GET	c.betrad.com	/a/4.gif	http://cdn.w55c.net/i/0Ru1VfA18x_1731415313.html?&rtbhost=rts-rr01.sldc.dataxu.net&btid=MmFjODQwMjEtYWJjOS00ZmViLTliOTktNzYwZWU3YjQzZjlhfEFGYU1KRkNmQU58MTMzNzIwNzUyNDY5NnwxMTYwMTM3MnwwRjVJSndJSEljfDBSdTFWZkExOHh8RVhfLTIwNzQzMjA3MjB8MjMwMTEyN3wwfC4wfDU1MDAwMHwxMC4wUA&ei=ADMELD&wp_exchange=2.09&js=0&ob=1&ccw=SUFCWDMwIzAuMDMwNzE4MjA0fElBQjIwLTE0IzAuMDQyMTIwMDczfElBQjgjMC4wMzgyNzc1NTV8SUFCMjAjMC4w&ci=0CIra0LjCN&s=http%3A%2F%2Fwww.toytowngermany.com%2F&ts=1337207524712&c=US&r=GA&m=524&pc=30313&ct=b1cca87ae82e40c7b29b2c3e67e2cd5a&rnd=5237975338189665&l=ZW58ZW58&v=1&epid=QU04Nzc&esid=QU0yNzYy&euid=NmMyMGU0MjUtY2I4YS00N2RlLTgxYzMtNjA5ZWU5MDhmMTBi	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FLASMTQDqYN7yZ1vg	image/gif
